title,description,pubDate,guid,imgLink,actURL
The Perceptionists,Watch hip-hop veterans Mr. Lif and Akrobatik team up behind the Tiny Desk.,"Fri, 20 Oct 2017 08:42:00 -0400",0e4092d9-0644-457a-bfab-8c4656feb698,https://media.npr.org/assets/img/2017/10/20/perceptionists_cascani_wide-e44243c70cc838f28614b8d1c50237255fc8fa74.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/10/20171019_ascvid_theperceptionistspodcast-n.mp4?orgId=1&d=1269&p=510292&story=558983567&t=podcast&e=558983567&ft=pod&f=510292
Thundercat,"Thundercat is willing and able to shape-shift to fit into just about any box you show him, but he won't stay in there for long.","Wed, 18 Oct 2017 09:06:00 -0400",26a6d64f-c8fa-41b9-90f6-2d19617de4f7,https://media.npr.org/assets/img/2017/10/16/thundercat_jkerrigan_wide-8456cc24cc8dcd3b5c7d9fc624577615701c99e4.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/10/20171016_ascvid_thundercatpodcast-n.mp4?orgId=1&d=651&p=510292&story=558133181&t=podcast&e=558133181&ft=pod&f=510292
Hanson,"Isaac, Taylor and Zac Hanson just celebrated their 25th anniversary as a band. To celebrate, watch them perform three of their post-""MMMBop"" career highlights.","Mon, 16 Oct 2017 09:32:00 -0400",1b8c7085-22ef-4068-b86b-97f956efdb21,https://media.npr.org/assets/img/2017/10/16/hanson_jkerrigan2_wide-85b45b6f71fa2e2bb2d3766bf4ea9076bfac6ae9.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/10/20171013_ascvid_hansonpodcast-n.mp4?orgId=1&d=870&p=510292&story=557437706&t=podcast&e=557437706&ft=pod&f=510292
Randy Newman,Watch the six-time Grammy winner go solo behind the Tiny Desk.,"Tue, 10 Oct 2017 10:15:00 -0400",c25ee550-6861-4ca5-b8a2-194298e86deb,https://media.npr.org/assets/img/2017/10/05/randynewman_ljdoyle_wide-463df46b55ff200e21d2d5c093f28993a5a27e0e.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/10/20171018_ascvid_randynewmanpodcast-n.mp4?orgId=1&d=833&p=510292&story=555847888&t=podcast&e=555847888&ft=pod&f=510292
Landlady,"Landlady's music is more than sonic exploration, it's an adventure. The songs can feel a bit drugged-out – a bit high and full of curiosity – but never overly intoxicated or out-of-touch.","Fri, 06 Oct 2017 09:00:19 -0400",efdc46e4-4815-4549-b57b-d9b71a85d4c4,https://media.npr.org/assets/img/2017/10/05/landlady_charbage_wide-8e29f6634d88d4bef5a0e43f9d5975ff28eab739.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2917/10/29171005_ascvid_landladypodcast-n.mp4?orgId=1&d=1123&p=510292&story=555845119&t=podcast&e=555845119&ft=pod&f=510292
Paramore,Paramore captures the moment between rapture and its comedown. Watch the band rearrange songs from its sparkling pop album <em>After Laughter</em>.,"Mon, 02 Oct 2017 15:38:00 -0400",d242c687-1c0b-40fd-b33a-1445d5d3f82f,https://media.npr.org/assets/img/2017/09/29/paramore_cascani_wide-7cc89fdb1de966c3764e6f29d2946a61ee030c7f.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/09/20170929_ascvid_paramorepodcast-n.mp4?orgId=1&d=775&p=510292&story=554529595&t=podcast&e=554529595&ft=pod&f=510292
Dawg Yawp,"Welcome the world of Dawg Yawp, the musical concoction of Rob Keenan and Tyler Randall, where drones and toy pianos are likely to collide with heavy metal electronics and a well-placed melody.","Fri, 29 Sep 2017 10:49:00 -0400",7145665c-6c06-4661-8c34-de0b719081b3,https://media.npr.org/assets/img/2017/09/28/dawgyawp_ldoyle_wide-08fa7789bef11475d367e06c7f1e5d1a898d556e.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/09/20170929_ascvid_dawgywappodcast-n.mp4?orgId=1&d=1116&p=510292&story=554202399&t=podcast&e=554202399&ft=pod&f=510292
Chronixx,The Jamaican reggae star proudly carries the torch of his country's roots reggae legends.,"Wed, 27 Sep 2017 10:14:00 -0400",8351398a-f628-4187-926e-1b4806d5a498,https://media.npr.org/assets/img/2017/09/27/chronixx_ldoyle_wide-90ac306b57e0a7fbb6b4c4c30c4c9423cfa18006.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/09/20170927_ascvid_chronixxpodcast-n.mp4?orgId=1&d=890&p=510292&story=553955203&t=podcast&e=553955203&ft=pod&f=510292
Steve Martin And The Steep Canyon Rangers,"It's hard to think of an artist who's brought more joy to more people, across more generations — and in more ways — than Steve Martin.","Tue, 26 Sep 2017 12:18:00 -0400",932e39ec-6290-49cc-96c2-63c01e8b1d98,https://media.npr.org/assets/img/2017/09/26/stevemartin_cascani_wide-1eb56af3f615068346cbee772f1062c4b6f615ae.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/09/20170922_ascvid_stevemartinpodcast-n.mp4?orgId=1&d=977&p=510292&story=553740227&t=podcast&e=553740227&ft=pod&f=510292
Bomba Estereo,"Bomba Estereo is not known as a hushed band. Member Simon Mejia said this Tiny Desk performance was the group's quietest, a stripped-down treatment that illustrates the inherent quality of the music.","Fri, 22 Sep 2017 11:04:00 -0400",cb8d3716-0d04-4c44-9f0e-aca9deda9a79,https://media.npr.org/assets/img/2017/09/21/bombaestereo_ebogle_wide-7a61d4d906867bc704f2bf3f9c71b6f056790e0e.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/09/20170921_ascvid_bombaestereopodcast-n.mp4?orgId=1&d=569&p=510292&story=552730295&t=podcast&e=552730295&ft=pod&f=510292
Ssingssing,"It's safe to say this Korean, cross-dressing rock band looks and sounds like no one who's ever performed at the Tiny Desk.","Thu, 21 Sep 2017 16:45:00 -0400",cc641797-6f86-42db-8991-cec7b507b9ee,https://media.npr.org/assets/img/2017/09/21/2017-05-12-ssingssing-charbage-2_wide-d263e926a0810ba023b50b5e8d826e007aad4970.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/09/20170921_ascvid_ssingssingpodcast-n.mp4?orgId=1&d=916&p=510292&story=552714754&t=podcast&e=552714754&ft=pod&f=510292
Snail Mail,"Snail Mail's sleepy songs have a way of waking you up. Watch the band perform music from its quietly stunning <em>Habit</em> EP, plus a new song played solo by Lindsey Jordan.","Fri, 15 Sep 2017 09:20:00 -0400",3f8b8a6f-5ef5-4683-99af-f272565f63e1,https://media.npr.org/assets/img/2017/09/13/snailmail_charbage_wide-67235e991f67afbb8ccf2a625e69391034fd1de1.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4//npr/ascvid/2017/09/20170913_ascvid_snailmailpodcast-n.mp4?orgId=1&d=914&p=510292&story=550767849&t=podcast&e=550767849&ft=pod&f=510292
L.A. Salami,"The story songs and poetry of Lookman Adekunle Salami, who writes and records as L.A. Salami, recall the brilliant and epic ramblings of Bob Dylan.","Wed, 13 Sep 2017 09:17:00 -0400",1f89d4d7-9ce0-4ba1-9bc4-cea4e57432aa,https://media.npr.org/assets/img/2017/09/11/lasalami_ldoyle_wide-df8bfa6933fd4006617c55657e279f300a2f4138.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/09/20170912_ascvid_lasalamipodcast-n.mp4?orgId=1&d=1222&p=510292&story=550157970&t=podcast&e=550157970&ft=pod&f=510292
Bleachers,"Jack Antonoff re-arranged three songs from his band's latest album, <em>Gone Now,</em> for the Tiny Desk.","Tue, 12 Sep 2017 09:02:00 -0400",4ed17565-f6a1-40a0-9c4e-15308cf6e513,https://media.npr.org/assets/img/2017/09/07/bleachers_charbage_wide-ea28ea60da3c1b0403a99977ad9344353856a7ca.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/09/20170907_ascvid_bleachersvidpodcast-n.mp4?orgId=1&d=926&p=510292&story=549144477&t=podcast&e=549144477&ft=pod&f=510292
Frances Cone,The now Brooklyn-based band crafts infectious pop music that builds dramatically before giving way to a quiet calm.,"Fri, 08 Sep 2017 09:00:01 -0400",23afa374-99bc-4170-a5ba-0bbd545fdbfd,https://media.npr.org/assets/img/2017/09/06/francescone_charnage_wide-60d6a4f05bde674eaa3d892f2705756f82ecab52.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/09/20170906_ascvid_francesconevidpodcast-n.mp4?orgId=1&d=765&p=510292&story=548861258&t=podcast&e=548861258&ft=pod&f=510292
Jidenna,"The Nigerian-American MC and his band perform three reworked selections from Jidenna's impeccable debut album, <em>The Chief</em>.","Tue, 05 Sep 2017 12:39:00 -0400",cf6d202b-9607-48f2-b44b-76bb3f072ca3,https://media.npr.org/assets/img/2017/08/30/jidenna_ldoyle_wide-661ce162d619d798212cec1ec82c05ff7910b67a.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/08/20170830_ascvid_jidennavidpodcast-n.mp4?orgId=1&d=747&p=510292&story=547340879&t=podcast&e=547340879&ft=pod&f=510292
Jason Isbell,"The Alabama singer-songwriter and his band perform three songs from <em>The Nashville Sound</em>, but their set includes a few surprises, too.","Mon, 28 Aug 2017 12:58:00 -0400",4b21e890-27a1-4eef-abc7-a0c5b6b9305d,https://media.npr.org/assets/img/2017/08/28/jasonisbell_charbage_wide-421f23069c2545df6a38910b9a671ad2ccaf04d5.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/08/20170825_ascvid_jasonisbellvidpodcast-n.mp4?orgId=1&d=1220&p=510292&story=546769541&t=podcast&e=546769541&ft=pod&f=510292
DJ Premier & The Badder Band,"One of hip-hop's most revered producers brings his songs to life behind the Tiny Desk, with the help of a 4-piece band.","Mon, 21 Aug 2017 09:00:00 -0400",ed73c51d-f1df-48ff-b636-ce18f2c4e306,https://media.npr.org/assets/img/2017/08/15/djpremier_ldoyle_wide-c3c012ef7631783981a940089f81ad25313d8231.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/08/20170817_ascvid_djpremiervidpodcast-n.mp4?orgId=1&d=1482&p=510292&story=543721733&t=podcast&e=543721733&ft=pod&f=510292
ALA.NI,"ALA.NI performs a Tiny Desk Concert on June 20, 2017. (Photo: Liam James Doyle/NPR)","Mon, 14 Aug 2017 10:00:00 -0400",01f4ad51-dba0-4c0b-b7ae-e9050f1b1760,https://media.npr.org/assets/img/2017/08/14/ala.ni_ljdoyle_wide-7d59162704313b7331b38fc7eede1591007d4809.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/08/20170808_ascvid_ALANIvideopodcast-n.mp4?orgId=1&d=1122&p=510292&story=543383430&t=podcast&e=543383430&ft=pod&f=510292
Maggie Rogers,"The Maryland singer-songwriter and viral star performs three of her best-known songs, including a sweet solo take on her career-making ""Alaska.""","Mon, 07 Aug 2017 09:01:29 -0400",9223bce6-8540-4ec2-82af-3b232f486135,https://media.npr.org/assets/img/2017/08/04/maggierogers_ldoyle_wide-3b4afa21394d6afe33c0f0d6c9bf358f76ed933b.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/08/20170804_ascvid_maggierogersvidpodcast-n.mp4?orgId=1&d=888&p=510292&story=541639604&t=podcast&e=541639604&ft=pod&f=510292
Diet Cig,"Diet Cig's songs crackle like Pop Rocks, but with a confrontational honesty and striking gravity — and on top of Bob Boilen's desk.","Thu, 03 Aug 2017 11:47:00 -0400",e2511655-2c25-4430-b793-82190afd42e6,https://media.npr.org/assets/img/2017/08/03/dietcig_charbage_wide-c7fa7cf764b68c9ff58c6f7b467c9d42e8c076a6.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/08/20170801_ascvid_dietcig-n.mp4?orgId=1&d=593&p=510292&story=541365933&t=podcast&e=541365933&ft=pod&f=510292
Aldous Harding,"Intensity in songs often expresses itself as volume – a loud guitar, a scream, a piercing synth line. But in the case of Aldous Harding it's in the spaces, the pauses, and her unique delivery.","Fri, 28 Jul 2017 09:00:00 -0400",60a74c0a-716f-405e-a1ec-073dd2d9f890,https://media.npr.org/assets/img/2017/07/27/aldousharding_charbage_wide-6e59ec83728ee3fc09defb2769f716d8d9c87506.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/07/20170727_ascvid_aldousharding-n.mp4?orgId=1&d=4&p=510292&story=539831743&t=podcast&e=539831743&ft=pod&f=510292
The Shins,"James Mercer, the emotional and creative heart of The Shins, gives a moving performance at the Tiny Desk, with two new songs and a classic from the band's 2003 album <em>Chutes Too Narrow.</em>","Wed, 26 Jul 2017 11:16:00 -0400",fcd1d082-a1f6-42a1-a029-aec96619464a,https://media.npr.org/assets/img/2017/07/26/theshins_ljdoyle_wide-26ea7952182b312c4e29c37d12ae06f1e728471f.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/07/20170720_ascvid_theshins-n.mp4?orgId=1&d=615&p=510292&story=539504696&t=podcast&e=539504696&ft=pod&f=510292
Albin Lee Meldau,"Albin Lee Meldau possesses a thunderous, deeply affecting voice, which he uses to tell some utterly dark, but demonstrably cathartic, tales.","Fri, 21 Jul 2017 09:00:03 -0400",f3d4f197-6e19-4b5b-ac7f-854fbd8567d8,https://media.npr.org/assets/img/2017/07/20/albinleemeldau_charbage_wide-f7e62ee4f6016894958f78aa28cb0d5fc2a3b612.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/07/20170719_ascvid_albinleemeldau-n.mp4?orgId=1&d=782&p=510292&story=538394023&t=podcast&e=538394023&ft=pod&f=510292
Rare Essence,"Rare Essence has been bringing go-go to the world since 1976 — the group brought that pedigree, and the genre's massive meld of funk, rhythm and blues and soul, to this raucous hometown Tiny Desk.","Wed, 19 Jul 2017 07:51:00 -0400",26a4b6b4-a59c-475a-a9ec-b6680143611a,https://media.npr.org/assets/img/2017/07/18/rareessence_ljdoyle_wide-40e982e0e5993ad1bca1b45f01cd6fff43a1c9f5.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/07/20170707_ascvid_rareessence-n.mp4?orgId=1&d=964&p=510292&story=537939785&t=podcast&e=537939785&ft=pod&f=510292
Tuxedo,"Tuxedo, the unlikely-on-paper funk-soul duo of Mayer Hawthorne and Jake One, brought a left-of-center sonic approach and a sharp sense of style to their Tiny Desk Concert.","Tue, 18 Jul 2017 14:48:00 -0400",6e85bda7-32d3-42bb-ba76-a43bcec47524,https://media.npr.org/assets/img/2017/07/18/tuxedo_charbage_wide-022b9a93dbe705452ecc3511f806a56291ca2e21.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/07/20170714_ascvid_tuxedo-n.mp4?orgId=1&d=725&p=510292&story=537934692&t=podcast&e=537934692&ft=pod&f=510292
Fragile Rock,"Fragile Rock is a band that relies on the boogie of The B-52s, the melancholy of The Smiths and the humor of Kermit the Frog. Oh, and they're all puppets.","Fri, 14 Jul 2017 10:05:00 -0400",9295aad2-e13f-414a-84bc-bfec327a765e,https://media.npr.org/assets/img/2017/07/14/fragilerock_ljdoyle_wide-5af2cbd6700c4d5cb844488c78cae1e2801e0c53.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/07/20170713_ascvid_fragilerock-n.mp4?orgId=1&d=754&p=510292&story=537219406&t=podcast&e=537219406&ft=pod&f=510292
Jay Som,"Melina Duterte may have played all the instruments on Jay Som's newest record, <em>Everybody Works</em>, but her touring band brought a rougher edge to those silky recordings.","Mon, 10 Jul 2017 11:06:00 -0400",42c2b54b-f548-48b7-a647-eac88b0eea83,https://media.npr.org/assets/img/2017/07/10/jaysom_ljdoyle_wide-90759462d3bebf6d5dda203fc9ca49ee1ac0e270.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/07/20170707_ascvid_jaysom-n.mp4?orgId=1&d=992&p=510292&story=536450293&t=podcast&e=536450293&ft=pod&f=510292
Chance The Rapper,"Chance The Rapper, fresh from a 23,000-strong, sold-out show the night before, brought a thoughtful and fresh take to his Tiny Desk concert.","Wed, 05 Jul 2017 07:00:02 -0400",2369c535-2764-427d-8be8-70af83bb6ff1,https://media.npr.org/assets/img/2017/06/16/chancetherapper_charbage_wide-c1f4c14d8d2e6d74f320e0b7d82490a540bb78e3.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/06/20170616_ascvid_chancevidpodcast-n.mp4?orgId=1&d=787&p=510292&story=533259991&t=podcast&e=533259991&ft=pod&f=510292
Helado Negro,"Helado Negro ditches his bank of electronics for alto and tenor saxophones, bringing his utterly unique style to a intense, perfectly balanced Tiny Desk Concert.","Fri, 30 Jun 2017 13:20:00 -0400",466c2708-fbc2-452d-bd06-fb8ed65f7411,https://media.npr.org/assets/img/2017/06/30/heladonegro_charbage_wide-f0129ce3d0c7b66a0517e4254aaab8385094cae4.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/06/20170629_ascvid_heladonegrovidpod-n.mp4?orgId=1&d=908&p=510292&story=535035053&t=podcast&e=535035053&ft=pod&f=510292
Ravi Coltrane Quartet,"Artistic legacy, evolution and studied ease coalesced at this Tiny Desk Concert, with Coltrane offering four interpretations of his and others' works.","Thu, 29 Jun 2017 15:41:00 -0400",ff6a5615-43d9-4495-861e-d96ce5adbb47,https://media.npr.org/assets/img/2017/06/23/ravicoltrane_charbage_wide-acb6eb21342be828d37fffb2a58fd530fae05146.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/06/20170629_ascvid_ravicoltranevidpod-n.mp4?orgId=1&d=1581&p=510292&story=534157061&t=podcast&e=534157061&ft=pod&f=510292
Holly Macve,"Backed by a suitably low-key band, Macve would sound subtly radiant just about anywhere, from your nearest country bar to the most dreamily lit stage in <em>Twin Peaks</em>.","Fri, 23 Jun 2017 09:51:00 -0400",581fc513-4ad7-417b-9c9f-9b46b8e09831,https://media.npr.org/assets/img/2017/06/23/hollymacve_charbage_wide-ab6e12335a4fa6fe32064e625a1dcd3ad4699c61.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/06/20170622_ascvid_hollymacvevidpod-n.mp4?orgId=1&d=1000&p=510292&story=534086102&t=podcast&e=534086102&ft=pod&f=510292
Tigers Jaw,"The duo strips down to acoustic guitar and keyboard for a strikingly intimate set, illuminating their close harmonies that tangle like garlands.","Mon, 19 Jun 2017 09:40:00 -0400",dbd5886e-593b-4a04-b2fb-c94cad8d3be5,https://media.npr.org/assets/img/2017/06/19/tigersjaw_rzaldivar_wide-153c0574c2dc3deabfed0899814f486030bdc771.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/06/20170619_ascvid_tigersjawvidpod-n.mp4?orgId=1&d=677&p=510292&story=533503441&t=podcast&e=533503441&ft=pod&f=510292
Penguin Cafe,"Penguin Cafe folds in sounds from around the world and throughout music history — Africa, Kraftwerk, Brazil and Franz Schubert.","Fri, 16 Jun 2017 10:57:00 -0400",75336437-5cef-44fe-9dd1-89fca96458b2,https://media.npr.org/assets/img/2017/06/16/penguincafe_charbage_wide-e7691c7cf787d91dfa1ad4230de3f40e68fe281a.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/06/20170615_ascvid_penguincafevidpod-n.mp4?orgId=1&d=970&p=510292&story=533213438&t=podcast&e=533213438&ft=pod&f=510292
Perfume Genius,"The band's long-awaited performance at the Tiny Desk was both beautiful and, at times, intense, featuring three deeply personal songs by frontman Mike Hadreas.","Mon, 12 Jun 2017 14:13:00 -0400",2c9152c1-8572-4c6e-9e86-0690499fe6cc,https://media.npr.org/assets/img/2017/06/12/perfumegenius_raquelzaldivar_wide-452efaf7292d5a1b2c77c1985252c9aba2f9b353.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/06/20170612_ascvid_perfumegeniusvidpod-n.mp4?orgId=1&d=583&p=510292&story=532630563&t=podcast&e=532630563&ft=pod&f=510292
Violents & Monica Marten,"While her band was on hiatus, Monica Martin joined Jeremy Larson's project Violents, yielding a lush record of electronic pop, translated into a quieted set at the Tiny Desk.","Mon, 05 Jun 2017 09:17:00 -0400",a49b3067-0c60-4792-8e0b-68d77522b087,https://media.npr.org/assets/img/2017/06/05/violentsmarten_charbage_wide-879dd8a2f9bef98d0b853e39a77497f34939799f.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/06/20170602_ascvid_violentsmartenvidpod-n.mp4?orgId=1&d=908&p=510292&story=531559197&t=podcast&e=531559197&ft=pod&f=510292
Nick Grant,The Atlanta-based MC came through with the flu and coolly earned our praise. How sick is that?,"Fri, 02 Jun 2017 09:58:00 -0400",389b2cb9-00f3-479d-a7c7-8d32693aa1c3,https://media.npr.org/assets/img/2017/06/02/nickgrant_charbage_wide-9612eb5b110651d42fca2c675245eaa69ca5ff5a.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/06/20170602_ascvid_nickgrantvidpodcast-n.mp4?orgId=1&d=758&p=510292&story=531207889&t=podcast&e=531207889&ft=pod&f=510292
Royal Thunder,"What happens when you ask a hard-rock band to unplug its thunder? It draws power from a raw, desperate vulnerability.","Tue, 30 May 2017 10:36:00 -0400",4b9f810e-c368-44f2-8f3b-2b68510d59f1,https://media.npr.org/assets/img/2017/05/30/royalthunder_charbage_wide-4490e9f215fb3bde8ea2d815ccca775d8e25be58.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/05/20170526_ascvid_royalthunder-n.mp4?orgId=1&d=869&p=510292&story=530717510&t=podcast&e=530717510&ft=pod&f=510292
Gabriel Garzón-Montano,"Gabriel Garzón-Montano spent three years writing and recording his beautiful, dense album <em>Jardin </em>-- but for his Tiny Desk visit, he stripped it all down to two elements, the piano and his voice.","Fri, 26 May 2017 09:56:00 -0400",a65bcf72-de6b-42f7-8d50-0195cc329839,https://media.npr.org/assets/img/2017/05/26/gabrielgarciamontano_charbage_wide-a62ada426f7e4cd1305a56612c3d623b48833c00.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/05/20170525_ascvid_garzonmontano-n.mp4?orgId=1&d=674&p=510292&story=530194563&t=podcast&e=530194563&ft=pod&f=510292
Julia Jacklin,"A restrained, whisper-soft Tiny Desk concert from Australian singer-songwriter Julia Jacklin with songs taken from her debut album <em>Don't Let The Kids Win</em>.","Mon, 22 May 2017 09:43:00 -0400",27c4e9fc-0d21-458c-9ade-758031c2913a,https://media.npr.org/assets/img/2017/05/22/juliajacklin_charbage_wide-8b0caaba381370abc04ed0ec1140afe0ec602c41.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/05/20170519_ascvid_juliajacklin2-n.mp4?orgId=1&d=920&p=510292&story=529482342&t=podcast&e=529482342&ft=pod&f=510292
Troker,"Mexico may not be known for its jazz, but the young lions of Troker are a promising hope to make the country and its capital city a destination.","Fri, 19 May 2017 12:30:00 -0400",e91aa7fe-e6b7-4a54-beba-abfea83c29b5,https://media.npr.org/assets/img/2017/05/19/troker_mcarrasquero_wide-85f015dd632dc55bacff57c5a834d6c89b0f37b9.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/05/20170519_ascvid_troker2-n.mp4?orgId=1&d=1296&p=510292&story=529140164&t=podcast&e=529140164&ft=pod&f=510292
Tim Darcy,"Tim Darcy of Montreal band Ought brings his mysterious solo work, from the album <em>Saturday Night</em>, to the Tiny Desk. The record he says, was his chance to ""get back to my roots, in my own voice.""","Mon, 15 May 2017 09:35:00 -0400",eb79dd76-3d1e-43b2-bf82-115d2ca6179b,https://media.npr.org/assets/img/2017/05/12/timdarcy_mcarrasquero_wide-8abdb946e344c63abc391b513e8c7749a4da4751.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/05/20170511_ascvid_timdarcy-n.mp4?orgId=1&d=798&p=510292&story=528122751&t=podcast&e=528122751&ft=pod&f=510292
Danilo Brito,"Danilo Brito and his band brought their dextrous expression of <em></em><em>choro</em> music to the Tiny Desk, a long-established musical style that has its roots in the streets and backyards of Brito's native Brazil.","Fri, 12 May 2017 11:28:00 -0400",1427864b-6a9a-4aee-a149-b862d071afaf,https://media.npr.org/assets/img/2017/05/11/donilobrito_azambelich_wide-5238b760798cfae3d1b6b0d866dc0cf8922d9197.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/05/20170511_ascvid_danilobrito-n.mp4?orgId=1&d=1052&p=510292&story=527949241&t=podcast&e=527949241&ft=pod&f=510292
Aimee Mann,"""This song is called 'You Never Loved Me' — it's another cheery, optimistic number,"" says Aimee Mann, introducing the second of four songs in this Tiny Desk Concert.","Mon, 08 May 2017 11:14:00 -0400",add0a3f5-63bc-4625-abd8-4bdc88adac41,https://media.npr.org/assets/img/2017/05/08/aimeemann_mcarrasquero_wide-01a986c3165676578970689ffaa01409cf77c490.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/05/20170508_ascvid_aimeemann4-n.mp4?orgId=1&d=918&p=510292&story=527408738&t=podcast&e=527408738&ft=pod&f=510292
Peter Silberman,"A strange condition hushed the life of Peter Silberman, resulting in what may be the quietest Tiny Desk Concert ever.","Fri, 05 May 2017 09:00:22 -0400",e42e5b30-1022-4484-a7a8-5275f4a6bc6c,https://media.npr.org/assets/img/2017/05/04/petersilberman_ebogel_wide-d57a4083d6387157cee9b32e042e467722f05c63.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/05/20170503_ascvid_petersilberman-n.mp4?orgId=1&d=1431&p=510292&story=526951928&t=podcast&e=526951928&ft=pod&f=510292
Avery*Sunshine,The gospel-trained singer showcased why she counts Aretha Franklin and Smokey Robinson as fans.,"Mon, 01 May 2017 15:01:00 -0400",165cc1e3-7bdf-4ee4-a1a8-d0153d3d3fb9,https://media.npr.org/assets/img/2017/05/01/averysunshine_ebogle_wide-7ed6d75e2761a7bd20e5cc86ab78960af9d570d1.jpg?s=1400,https://play.podtrac.com/npr-510292/ondemand.npr.org/npr-mp4/npr/ascvid/2017/05/20170501_ascvid_averysunshinevidpodcast-n.mp4?orgId=1&d=1044&p=510292&story=526426607&t=podcast&e=526426607&ft=pod&f=510292
